Date,Open,High,Low,Close,Volume
2025-10-17,26.3,26.4,25.75,25.75,16289600
2025-10-20,25.6,25.65,24.6,24.8,32231800
2025-10-21,24.85,25.3,24.85,25.0,19371400
2025-10-22,25.2,25.3,24.65,25.1,15620500
2025-10-23,25.1,25.2,24.95,24.95,8751200
2025-10-24,24.95,25.3,24.8,25.0,11724500
2025-10-27,25.3,25.55,24.95,25.0,10208700
2025-10-28,25.1,25.4,25.05,25.4,10305300
2025-10-29,25.4,25.55,25.3,25.4,6350700
2025-10-30,25.5,25.7,25.0,25.1,9309300
2025-10-31,25.3,25.5,25.05,25.5,12748200
2025-11-03,25.4,25.9,25.3,25.45,13864900
2025-11-04,25.45,26.1,25.4,26.0,17972000
2025-11-05,25.8,25.9,25.55,25.6,6212200
2025-11-06,25.55,25.7,25.3,25.3,6525200
2025-11-07,25.25,25.3,24.85,24.9,12107200
2025-11-10,24.9,25.2,24.7,24.8,7222900
2025-11-11,24.85,25.05,24.8,24.85,6962300
2025-11-12,25.0,25.2,24.8,25.2,6319100
2025-11-13,25.2,25.2,25.0,25.1,5637200
2025-11-14,25.1,25.1,24.9,24.95,6763400
2025-11-17,25.0,25.15,24.95,25.15,3945100
2025-11-18,25.2,25.4,25.05,25.1,6387000
2025-11-19,25.15,25.15,24.85,24.9,5994400
2025-11-20,25.0,25.0,24.8,24.8,6153200
2025-11-21,24.75,24.85,24.6,24.7,7299200
2025-11-24,24.7,24.85,24.6,24.6,7081700
2025-11-25,24.65,24.7,24.1,24.2,15856700
2025-11-26,24.2,24.4,24.15,24.2,9003200
2025-11-27,24.45,24.5,24.3,24.35,7791600
2025-11-28,24.35,24.45,24.25,24.25,5358800
2025-12-01,24.3,24.35,24.0,24.0,9243000
2025-12-02,24.05,24.15,23.85,23.95,15503200
2025-12-03,24.0,24.55,24.0,24.45,16051700
2025-12-04,24.55,25.0,24.5,24.9,12219800
2025-12-05,24.9,25.0,24.35,24.35,8994300
2025-12-08,24.25,24.45,24.2,24.2,4935600
2025-12-09,24.2,24.25,24.0,24.1,11326500
2025-12-10,24.15,24.3,24.05,24.1,5460100
2025-12-11,24.25,24.25,23.95,23.95,7525800
2025-12-12,24.05,24.1,23.5,23.5,13924900
2025-12-15,23.5,23.6,23.45,23.55,9317100
2025-12-16,23.55,24.8,23.45,24.0,9830200
2025-12-17,24.05,24.15,23.9,24.0,6430600
2025-12-18,24.0,24.0,23.8,23.85,3558000
2025-12-19,23.9,24.05,23.85,23.9,3538700
2025-12-22,24.0,24.45,23.9,24.3,10013100
2025-12-23,24.45,24.6,23.95,24.2,8578300
2025-12-24,24.15,24.45,23.95,24.3,8709200
2025-12-25,24.3,24.6,24.0,24.0,7250600
2025-12-26,23.9,24.05,23.65,23.9,7831900
2025-12-29,23.85,24.1,23.8,24.0,3770400
2025-12-30,24.0,24.2,23.9,24.1,5337300
2025-12-31,24.15,24.25,23.9,24.0,5932900
2026-01-05,24.0,24.1,23.85,24.0,8986200
2026-01-06,24.05,24.1,23.75,24.0,12736300
2026-01-07,24.2,24.75,24.1,24.65,22731900
2026-01-08,24.75,25.05,24.5,24.55,24925700
2026-01-09,24.7,24.95,24.5,24.55,16460000
2026-01-12,24.65,25.5,24.65,25.5,22302500
2026-01-13,25.7,25.8,24.9,24.9,24138300
2026-01-14,25.0,25.15,24.5,24.65,19456100
2026-01-15,24.85,24.9,24.55,24.9,14169900
2026-01-16,25.0,25.1,24.65,24.85,10941400
2026-01-19,24.9,25.15,24.75,25.1,10927600
2026-01-20,25.1,25.3,25.0,25.05,18384900
2026-01-21,25.0,25.15,24.75,24.85,12924400
2026-01-22,24.9,25.05,24.8,24.85,10084800
2026-01-23,25.0,25.1,24.9,25.05,11781000
2026-01-26,25.05,25.1,24.65,24.8,13742900
2026-01-27,24.6,24.8,24.45,24.7,12471600
2026-01-28,24.45,24.5,23.85,23.9,32294900
2026-01-29,24.0,24.15,23.75,23.8,20344800
2026-01-30,23.85,24.1,23.8,24.1,15667300
2026-02-02,24.05,24.05,23.7,23.75,14303300
2026-02-03,23.8,23.9,23.7,23.7,17659700
2026-02-04,23.7,23.8,23.55,23.6,17881700
2026-02-05,23.65,23.7,23.45,23.45,14043600
2026-02-06,23.4,23.45,23.0,23.0,18597300
2026-02-09,23.2,23.35,22.9,22.95,11128300
2026-02-10,23.1,23.15,22.85,23.0,14120400
2026-02-11,23.05,23.65,23.05,23.65,17796900
2026-02-12,23.65,23.85,23.55,23.85,17469600
2026-02-13,23.85,23.9,23.7,23.85,13629700
2026-02-23,24.0,24.1,23.85,24.05,11535400
2026-02-24,24.1,24.1,24.0,24.0,13798400
2026-02-25,24.1,24.45,24.05,24.45,16965000
2026-02-26,24.5,24.55,24.25,24.45,13367200
2026-02-27,24.45,24.6,24.2,24.55,11051000
2026-03-02,24.0,24.2,23.9,23.95,19337800
2026-03-03,23.95,24.25,23.5,23.5,14088200
2026-03-04,23.5,23.6,23.1,23.2,21996800
2026-03-05,23.5,23.55,23.2,23.55,9923300
2026-03-06,23.5,23.6,23.2,23.3,11699100
2026-03-09,22.1,22.65,21.7,21.7,35451400
2026-03-10,22.55,23.2,22.0,23.15,23159600
2026-03-11,23.05,23.6,23.0,23.2,18301200
2026-03-12,23.0,23.25,22.6,23.15,15668600
2026-03-13,22.95,23.45,22.8,23.45,15525700
2026-03-16,23.4,23.45,23.25,23.45,9534100
2026-03-17,23.5,23.85,23.5,23.75,9847800
2026-03-18,23.75,23.9,23.55,23.75,10506600
2026-03-19,23.5,23.8,23.25,23.6,16614600
2026-03-20,23.4,23.5,23.0,23.0,13775200
2026-03-23,22.95,22.95,22.45,22.5,15858400
2026-03-24,22.75,23.1,22.75,23.1,14004000
2026-03-25,23.2,23.8,23.15,23.8,12449400
2026-03-26,23.7,23.7,23.3,23.6,8294500
2026-03-27,23.4,23.8,23.3,23.8,7638400
2026-03-30,23.3,23.8,23.3,23.75,7414700
2026-03-31,23.65,23.85,23.45,23.55,13096000
2026-04-01,23.85,23.9,23.7,23.8,9883500
2026-04-02,23.7,23.7,23.3,23.6,9767900
2026-04-03,23.6,23.7,23.25,23.5,11386300
2026-04-06,23.5,23.5,23.2,23.25,5554000
2026-04-07,23.25,23.4,23.15,23.2,10472700
2026-04-08,23.7,24.15,23.55,24.1,19727300
2026-04-09,24.05,24.05,23.75,23.85,5141500
2026-04-10,24.1,24.2,23.85,23.85,8136300
2026-04-13,23.8,24.0,23.55,23.75,8083900
2026-04-14,23.95,24.15,23.8,24.0,15449600
2026-04-15,24.15,24.2,23.8,23.8,7254600
2026-04-16,23.9,23.9,23.6,23.65,8623100
2026-04-17,23.7,23.85,23.65,23.75,6073500
2026-04-20,23.85,24.0,23.75,23.95,8670200
2026-04-21,24.0,24.05,23.75,23.75,6823700
2026-04-22,23.75,23.8,23.55,23.6,8805900
2026-04-23,23.55,23.9,23.5,23.5,14035700
2026-04-24,23.55,23.6,23.3,23.4,17478700
2026-04-28,23.4,23.5,23.35,23.5,7240400
2026-04-29,23.5,23.55,23.3,23.5,8936800
2026-05-04,23.55,23.55,23.1,23.1,12018500
2026-05-05,23.1,23.15,22.5,22.6,28808700
2026-05-06,22.65,23.25,22.65,23.1,19398600
2026-05-07,23.1,23.2,22.85,22.9,20236200
2026-05-08,22.9,23.05,22.85,22.85,15734200
2026-05-11,23.0,23.0,22.75,22.75,12866600
2026-05-12,22.8,22.85,22.65,22.7,10943200
2026-05-13,22.7,22.75,22.4,22.5,21238100
2026-05-14,22.5,22.9,22.5,22.8,16144400
2026-05-15,22.8,23.35,22.8,23.3,21591900
